일시,예측_발전량_1,예측_발전량_2,예측총발전량
2020-04-17 16:00:00,4.668942,4.552186,9.221128
2020-04-17 17:00:00,3.9615126,3.2508266,7.2123394
2020-04-17 18:00:00,5.873084,3.679464,9.552548
2020-04-18 05:00:00,7.3255997,5.9671087,13.292708
2020-04-18 06:00:00,14.120062,14.715628,28.83569
2020-04-18 07:00:00,12.592427,14.322332,26.91476
2020-04-18 08:00:00,12.871119,16.070925,28.942043
2020-04-18 09:00:00,11.385747,13.046013,24.431759
2020-04-18 10:00:00,12.229619,14.249759,26.479378
2020-04-18 11:00:00,11.697394,14.089121,25.786514
2020-04-18 12:00:00,12.164689,14.578487,26.743176
2020-04-18 13:00:00,12.104723,13.949799,26.054522
2020-04-18 14:00:00,10.870805,13.3241625,24.194967
2020-04-18 15:00:00,13.788203,14.965928,28.754131
2020-04-18 16:00:00,13.080446,12.95774,26.038185
2020-04-18 17:00:00,13.609345,10.488325,24.097672
2020-04-18 18:00:00,7.3256564,4.4499745,11.775631
2020-04-19 05:00:00,4.5904493,3.2383547,7.828804
2020-04-19 06:00:00,4.80321,8.488874,13.292084
2020-04-19 07:00:00,5.718127,11.253975,16.972101
2020-04-19 08:00:00,10.269001,16.56657,26.835571
2020-04-19 09:00:00,12.193802,13.630312,25.824114
2020-04-19 10:00:00,15.11103,15.222109,30.333138
2020-04-19 11:00:00,15.229104,14.715163,29.944267
2020-04-19 12:00:00,14.876075,11.246688,26.122763
2020-04-19 13:00:00,14.304917,10.240528,24.545444
2020-04-19 14:00:00,12.997098,8.117371,21.114468
2020-04-19 15:00:00,10.894903,6.0230885,16.917992
2020-04-19 16:00:00,8.107878,4.887439,12.9953165
2020-04-19 17:00:00,5.4257245,5.0790787,10.504803
2020-04-19 18:00:00,4.3256044,4.716986,9.042591
2020-04-20 05:00:00,3.9353998,3.9995463,7.934946
2020-04-20 06:00:00,5.068422,4.11546,9.183882
2020-04-20 07:00:00,12.673519,10.1290655,22.802586
2020-04-20 08:00:00,14.872826,13.6686945,28.54152
2020-04-20 09:00:00,15.611454,12.135936,27.74739
2020-04-20 10:00:00,19.05213,16.798603,35.85073
2020-04-20 11:00:00,24.593382,19.971151,44.564533
2020-04-20 12:00:00,29.941498,24.412838,54.354336
2020-04-20 13:00:00,26.14409,20.009178,46.153267
2020-04-20 14:00:00,15.588686,18.112759,33.701447
2020-04-20 15:00:00,7.6950126,10.339048,18.034061
2020-04-20 16:00:00,6.260168,5.754187,12.014355
2020-04-20 17:00:00,7.0286255,5.301869,12.330494
2020-04-20 18:00:00,7.186708,5.461048,12.647757
2020-04-21 05:00:00,8.40653,6.4774227,14.883953
2020-04-21 06:00:00,4.2943807,5.302875,9.597256
2020-04-21 07:00:00,5.1648593,8.563145,13.728004
2020-04-21 08:00:00,10.669637,17.69968,28.369316
2020-04-21 09:00:00,17.328844,26.46221,43.791054
2020-04-21 10:00:00,18.825678,27.056242,45.88192
2020-04-21 11:00:00,18.53904,25.126701,43.66574
2020-04-21 12:00:00,15.780777,23.200834,38.981613
2020-04-21 13:00:00,14.861119,19.277102,34.13822
2020-04-21 14:00:00,10.617338,14.372115,24.989452
2020-04-21 15:00:00,9.431151,19.42851,28.859661
2020-04-21 16:00:00,5.092335,10.491149,15.583485
2020-04-21 17:00:00,3.74319,5.38156,9.12475
2020-04-21 18:00:00,3.201271,2.8666058,6.067877
2020-04-22 05:00:00,2.558847,2.8267806,5.3856277
2020-04-22 06:00:00,6.8115396,8.43929,15.25083
2020-04-22 07:00:00,18.325506,21.844032,40.16954
2020-04-22 08:00:00,32.261845,36.33234,68.594185
2020-04-22 09:00:00,35.528126,39.20192,74.73004
2020-04-22 10:00:00,36.621025,42.79103,79.412056
2020-04-22 11:00:00,37.254696,43.531174,80.78587
2020-04-22 12:00:00,35.99463,42.02782,78.022446
2020-04-22 13:00:00,34.33174,38.191383,72.523125
2020-04-22 14:00:00,26.407612,33.12273,59.530342
2020-04-22 15:00:00,14.952937,20.693525,35.64646
2020-04-22 16:00:00,5.950371,8.42579,14.376161
2020-04-22 17:00:00,3.385975,3.8642888,7.2502637
2020-04-22 18:00:00,3.5291793,3.2145267,6.7437057
2020-04-22 19:00:00,4.208752,3.0627165,7.2714686
2020-04-23 05:00:00,5.4717855,5.405586,10.877371
2020-04-23 06:00:00,9.368975,11.026428,20.395403
2020-04-23 07:00:00,17.973635,21.808287,39.78192
2020-04-23 08:00:00,28.707619,30.232172,58.93979
2020-04-23 09:00:00,34.618137,35.69538,70.31352
2020-04-23 10:00:00,37.549538,40.38911,77.938644
2020-04-23 11:00:00,38.970493,42.708157,81.67865
2020-04-23 12:00:00,37.243946,40.726837,77.97078
2020-04-23 13:00:00,30.306856,33.507923,63.81478
2020-04-23 14:00:00,22.301098,25.549479,47.85058
2020-04-23 15:00:00,15.309825,13.886705,29.19653
2020-04-23 16:00:00,6.207764,5.6928983,11.900662
2020-04-23 17:00:00,3.1580849,3.405644,6.563729
2020-04-23 18:00:00,3.0621262,1.6890174,4.7511435
2020-04-23 19:00:00,3.4569879,3.030125,6.487113
2020-04-24 05:00:00,5.5688667,3.804553,9.37342
2020-04-24 06:00:00,10.789031,8.958057,19.74709
2020-04-24 07:00:00,19.389435,20.190805,39.58024
2020-04-24 08:00:00,30.836977,32.5949,63.431877
2020-04-24 09:00:00,34.394363,36.826534,71.2209
2020-04-24 10:00:00,38.36811,42.76993,81.13805
2020-04-24 11:00:00,34.500965,37.92324,72.42421
2020-04-24 12:00:00,30.677992,35.855087,66.53308
2020-04-24 13:00:00,25.735672,31.230824,56.966496
2020-04-24 14:00:00,18.670073,23.987764,42.657837
2020-04-24 15:00:00,12.066486,13.080074,25.14656
2020-04-24 16:00:00,8.246391,7.236981,15.483372
2020-04-24 17:00:00,6.20013,4.792808,10.992938
2020-04-24 18:00:00,4.714193,2.660211,7.374404
2020-04-24 19:00:00,3.6746888,3.6501265,7.3248153
2020-04-25 05:00:00,5.8687735,10.047036,15.91581
2020-04-25 06:00:00,10.701254,12.705239,23.406494
2020-04-25 07:00:00,19.605986,22.672466,42.27845
2020-04-25 08:00:00,30.188297,29.6614,59.849697
2020-04-25 09:00:00,36.568684,36.519485,73.088165
2020-04-25 10:00:00,39.962624,41.676006,81.638626
2020-04-25 11:00:00,40.9906,44.667797,85.6584
2020-04-25 12:00:00,39.694138,44.215897,83.910034
2020-04-25 13:00:00,33.921284,39.089916,73.0112
2020-04-25 14:00:00,25.009237,28.941063,53.950302
2020-04-25 15:00:00,12.732866,16.006027,28.738894
2020-04-25 16:00:00,5.7161007,6.148374,11.864475
2020-04-25 17:00:00,4.560774,3.3660722,7.926846
2020-04-25 18:00:00,4.8468075,2.7581937,7.6050014
2020-04-25 19:00:00,3.972512,4.379878,8.35239
2020-04-26 05:00:00,4.709545,6.1348367,10.844381
2020-04-26 06:00:00,8.0557,10.071743,18.127443
2020-04-26 07:00:00,13.792451,16.417963,30.210415
2020-04-26 08:00:00,16.041374,19.381912,35.423286
2020-04-26 09:00:00,21.536009,26.682137,48.218147
2020-04-26 10:00:00,10.489758,18.04133,28.531088
2020-04-26 11:00:00,10.55628,16.406288,26.962568
2020-04-26 12:00:00,10.1001835,14.5534935,24.653677
2020-04-26 13:00:00,14.196402,16.463425,30.659826
2020-04-26 14:00:00,9.504888,11.065469,20.570356
2020-04-26 15:00:00,9.401278,10.157386,19.558662
2020-04-26 16:00:00,8.469139,7.9419084,16.411047
2020-04-26 17:00:00,5.4570103,4.170279,9.627289
2020-04-26 18:00:00,5.304761,2.95119,8.255951
2020-04-27 05:00:00,5.8769836,3.5706685,9.447652
2020-04-27 06:00:00,5.850013,5.99728,11.847293
2020-04-27 07:00:00,9.829566,11.513651,21.343216
2020-04-27 08:00:00,26.590805,30.784086,57.374893
2020-04-27 09:00:00,31.212082,33.91474,65.12682
2020-04-27 10:00:00,32.755066,32.52121,65.276276
2020-04-27 11:00:00,32.618008,28.223854,60.84186
2020-04-27 12:00:00,23.076963,15.728039,38.805
2020-04-27 13:00:00,16.834204,11.0359335,27.870136
2020-04-27 14:00:00,11.498762,6.429446,17.928207
2020-04-27 15:00:00,10.31229,5.277554,15.589844
2020-04-27 16:00:00,4.8741927,3.8323638,8.706556
2020-04-27 17:00:00,5.433637,4.6485434,10.08218
2020-04-27 18:00:00,3.6725042,3.4598424,7.1323466
2020-04-27 19:00:00,4.6923966,3.9198534,8.61225
2020-04-28 05:00:00,6.306806,6.7471275,13.053934
2020-04-28 06:00:00,10.98673,8.435186,19.421917
2020-04-28 07:00:00,23.631933,21.480486,45.11242
2020-04-28 08:00:00,33.18502,35.163513,68.34853
2020-04-28 09:00:00,37.65945,41.58515,79.2446
2020-04-28 10:00:00,40.931732,45.17222,86.10395
2020-04-28 11:00:00,41.64527,46.77,88.41527
2020-04-28 12:00:00,39.1405,45.659836,84.80034
2020-04-28 13:00:00,34.69447,41.427235,76.121704
2020-04-28 14:00:00,25.640148,32.67042,58.31057
2020-04-28 15:00:00,15.588746,15.136417,30.725163
2020-04-28 16:00:00,9.675302,7.8362117,17.511513
2020-04-28 17:00:00,4.259048,5.556503,9.815551
2020-04-28 18:00:00,3.971327,3.8652039,7.8365307
2020-04-28 19:00:00,4.9087315,3.1113186,8.02005
2020-04-29 05:00:00,3.496843,5.5095563,9.006399
2020-04-29 06:00:00,8.840998,10.7949095,19.635906
2020-04-29 07:00:00,17.812454,19.114592,36.927048
2020-04-29 08:00:00,29.383705,30.759241,60.142944
2020-04-29 09:00:00,34.365486,35.870186,70.23567
2020-04-29 10:00:00,37.36533,40.808323,78.17365
2020-04-29 11:00:00,38.659824,44.262936,82.92276
2020-04-29 12:00:00,37.10486,42.164177,79.269035
2020-04-29 13:00:00,32.701202,39.419846,72.12105
2020-04-29 14:00:00,19.598648,30.148998,49.747646
2020-04-29 15:00:00,7.2636824,11.038387,18.30207
2020-04-29 16:00:00,5.324596,4.76516,10.089756
2020-04-29 17:00:00,4.0591087,2.8331525,6.8922615
2020-04-29 18:00:00,5.238633,2.6610522,7.8996854
2020-04-29 19:00:00,5.7231183,2.926562,8.64968
2020-04-30 05:00:00,7.2195315,5.202166,12.421698
2020-04-30 06:00:00,9.325444,10.747041,20.072485
2020-04-30 07:00:00,18.158646,22.810017,40.968662
2020-04-30 08:00:00,29.690731,31.545275,61.236008
2020-04-30 09:00:00,34.471077,37.043037,71.514114
2020-04-30 10:00:00,37.974155,42.204147,80.1783
2020-04-30 11:00:00,39.526257,45.501198,85.02745
2020-04-30 12:00:00,37.87461,42.9958,80.87041
2020-04-30 13:00:00,33.791424,39.77836,73.56978
2020-04-30 14:00:00,22.873909,26.944881,49.81879
2020-04-30 15:00:00,13.172053,14.147699,27.319752
2020-04-30 16:00:00,6.5290475,6.4825544,13.011602
2020-04-30 17:00:00,3.9689267,4.487595,8.456522
2020-04-30 18:00:00,4.070611,4.193876,8.264486
2020-04-30 19:00:00,4.26521,3.4299088,7.695119
2020-05-01 05:00:00,5.7177396,4.9627566,10.680496
2020-05-01 06:00:00,11.555487,14.350556,25.906044
2020-05-01 07:00:00,19.396368,21.955357,41.351723
2020-05-01 08:00:00,29.259424,31.831474,61.090897
2020-05-01 09:00:00,33.759445,36.872265,70.631714
2020-05-01 10:00:00,33.012703,37.319588,70.33229
2020-05-01 11:00:00,32.582413,38.867195,71.44961
2020-05-01 12:00:00,34.851162,40.981236,75.8324
2020-05-01 13:00:00,30.40528,37.830986,68.23627
2020-05-01 14:00:00,18.840942,28.46446,47.305405
2020-05-01 15:00:00,7.329196,14.1689205,21.498116
2020-05-01 16:00:00,2.9262562,5.2530246,8.179281
2020-05-01 17:00:00,2.9025674,2.9645977,5.867165
2020-05-01 18:00:00,3.9104302,3.3090854,7.219516
2020-05-01 19:00:00,3.9259293,3.3417392,7.2676687
2020-05-02 05:00:00,3.6662793,5.1621313,8.828411
2020-05-02 06:00:00,8.341804,11.001133,19.342937
2020-05-02 07:00:00,18.671871,20.316223,38.988094
2020-05-02 08:00:00,25.067493,24.236574,49.30407
2020-05-02 09:00:00,28.465418,31.96466,60.430077
2020-05-02 10:00:00,27.946392,33.52647,61.472862
2020-05-02 11:00:00,21.564756,29.144955,50.70971
2020-05-02 12:00:00,25.66739,30.444456,56.111847
2020-05-02 13:00:00,27.769398,29.587475,57.356873
2020-05-02 14:00:00,20.972775,23.163263,44.13604
2020-05-02 15:00:00,11.642278,11.848838,23.491116
2020-05-02 16:00:00,5.1789327,5.496722,10.675655
2020-05-02 17:00:00,3.7606606,3.9252303,7.685891
2020-05-02 18:00:00,3.7378821,3.318723,7.0566053
2020-05-02 19:00:00,4.0071735,3.4698222,7.4769955
2020-05-03 05:00:00,4.594201,4.327222,8.921423
2020-05-03 06:00:00,4.942185,6.655203,11.597387
2020-05-03 07:00:00,6.6764674,9.453465,16.129932
2020-05-03 08:00:00,11.40164,14.946407,26.348047
2020-05-03 09:00:00,25.863123,29.75427,55.617393
2020-05-03 10:00:00,27.493582,30.523916,58.017498
2020-05-03 11:00:00,29.474714,32.61837,62.093086
2020-05-03 12:00:00,20.91749,20.497774,41.415264
2020-05-03 13:00:00,17.085302,17.57091,34.65621
2020-05-03 14:00:00,14.363816,15.45994,29.823757
2020-05-03 15:00:00,9.179765,8.824649,18.004414
2020-05-03 16:00:00,6.318997,5.9238086,12.2428055
2020-05-03 17:00:00,5.208583,5.6978827,10.906466
2020-05-03 18:00:00,5.121808,7.0088873,12.130695
2020-05-03 19:00:00,7.5861526,7.932365,15.5185175
2020-05-04 05:00:00,8.625899,6.7080173,15.333917
2020-05-04 06:00:00,11.761194,5.1505027,16.911697
2020-05-04 07:00:00,18.52077,12.723956,31.244724
2020-05-04 08:00:00,34.926918,28.161112,63.088028
2020-05-04 09:00:00,35.328617,33.51278,68.8414
2020-05-04 10:00:00,34.476604,34.91868,69.39528
2020-05-04 11:00:00,32.212868,33.40415,65.61702
2020-05-04 12:00:00,26.60932,27.026167,53.635487
2020-05-04 13:00:00,22.539742,20.913816,43.45356
2020-05-04 14:00:00,16.025904,14.184379,30.210281
2020-05-04 15:00:00,6.584191,6.314092,12.898283
2020-05-04 16:00:00,3.291265,2.6739154,5.9651804
2020-05-04 17:00:00,2.433931,1.2449605,3.6788917
2020-05-04 18:00:00,3.555591,1.7948079,5.350399
2020-05-05 05:00:00,5.4028635,6.8366995,12.239563
2020-05-05 06:00:00,7.1919036,8.974092,16.165995
2020-05-05 07:00:00,8.669375,9.434109,18.103485
2020-05-05 08:00:00,13.196404,16.879297,30.075703
2020-05-05 09:00:00,26.982725,28.97735,55.960075
2020-05-05 10:00:00,33.268677,33.06782,66.3365
2020-05-05 11:00:00,27.882202,27.78496,55.66716
2020-05-05 12:00:00,28.208185,26.208496,54.41668
2020-05-05 13:00:00,20.555817,17.431377,37.987194
2020-05-05 14:00:00,12.145651,9.468544,21.614195
2020-05-05 15:00:00,8.465032,7.092144,15.557176
2020-05-05 16:00:00,5.702696,5.6275153,11.330212
2020-05-05 17:00:00,4.5270886,4.599305,9.126394
2020-05-05 18:00:00,4.83254,4.1758595,9.0084
2020-05-05 19:00:00,4.426927,5.03635,9.463277
2020-05-06 05:00:00,12.697685,17.417868,30.115553
2020-05-06 06:00:00,8.901943,10.668868,19.570812
2020-05-06 07:00:00,10.320846,10.020479,20.341324
2020-05-06 08:00:00,26.450615,28.210953,54.661568
2020-05-06 09:00:00,34.586956,36.42594,71.01289
2020-05-06 10:00:00,33.640797,35.725983,69.366776
2020-05-06 11:00:00,33.046646,36.441967,69.48862
2020-05-06 12:00:00,33.912766,35.931473,69.84424
2020-05-06 13:00:00,25.491766,29.731985,55.22375
2020-05-06 14:00:00,17.181103,21.780573,38.961678
2020-05-06 15:00:00,10.5793915,15.157848,25.73724
2020-05-06 16:00:00,5.0586076,8.395242,13.45385
2020-05-06 17:00:00,4.8928404,5.840238,10.733078
2020-05-06 18:00:00,4.737309,5.7814274,10.518736
2020-05-06 19:00:00,6.5946155,9.922401,16.517017
2020-05-07 05:00:00,7.7145166,10.834122,18.548637
2020-05-07 06:00:00,6.3008223,12.034126,18.33495
2020-05-07 07:00:00,10.187688,17.327465,27.515152
2020-05-07 08:00:00,27.711782,30.657944,58.369728
2020-05-07 09:00:00,34.731342,39.37963,74.11098
2020-05-07 10:00:00,34.49509,36.910774,71.40587
2020-05-07 11:00:00,32.64891,37.733006,70.38191
2020-05-07 12:00:00,28.58206,34.503254,63.08531
2020-05-07 13:00:00,24.251722,30.590633,54.842354
2020-05-07 14:00:00,15.741878,18.363667,34.105545
2020-05-07 15:00:00,13.252629,11.873704,25.126333
2020-05-07 16:00:00,9.943231,7.5464725,17.489704
2020-05-07 17:00:00,6.022436,5.604628,11.627064
2020-05-07 18:00:00,3.696576,4.9755616,8.672138
2020-05-07 19:00:00,4.1133122,5.1322513,9.2455635
2020-05-08 05:00:00,4.793164,4.2121854,9.005349
2020-05-08 06:00:00,10.973845,12.701264,23.67511
2020-05-08 07:00:00,18.715237,16.55511,35.270348
2020-05-08 08:00:00,25.871523,25.80719,51.67871
2020-05-08 09:00:00,35.289062,38.9638,74.25286
2020-05-08 10:00:00,38.01823,41.04139,79.059616
2020-05-08 11:00:00,36.27523,39.26358,75.53881
2020-05-08 12:00:00,35.58238,38.89599,74.47836
2020-05-08 13:00:00,30.477297,34.76021,65.2375
2020-05-08 14:00:00,23.250408,28.438822,51.68923
2020-05-08 15:00:00,12.438724,12.71008,25.148804
2020-05-08 16:00:00,7.867967,7.021628,14.889595
2020-05-08 17:00:00,5.585073,4.194012,9.779085
2020-05-08 18:00:00,5.764947,3.5692515,9.334198
2020-05-08 19:00:00,4.467246,3.207052,7.6742983
2020-05-09 05:00:00,4.3645945,2.886963,7.2515574
2020-05-09 06:00:00,3.6114762,3.8165755,7.428052
2020-05-09 07:00:00,6.23242,5.8908553,12.123276
2020-05-09 08:00:00,8.978167,7.1033807,16.081547
2020-05-09 09:00:00,10.538076,8.794443,19.33252
2020-05-09 10:00:00,10.918285,9.843863,20.762148
2020-05-09 11:00:00,10.002724,10.794009,20.796734
2020-05-09 12:00:00,9.561619,11.492873,21.054493
2020-05-09 13:00:00,8.675068,10.758824,19.433891
2020-05-09 14:00:00,7.175787,9.838815,17.014603
2020-05-09 15:00:00,6.4349527,8.307878,14.74283
2020-05-09 16:00:00,5.938843,7.0518646,12.990707
2020-05-09 17:00:00,6.284931,5.0635376,11.348469
2020-05-09 18:00:00,6.0133214,3.9322183,9.945539
2020-05-09 19:00:00,5.9455686,6.826846,12.772415
2020-05-10 05:00:00,7.0797276,7.578643,14.658371
2020-05-10 06:00:00,9.4551525,7.1628923,16.618046
2020-05-10 07:00:00,11.205295,8.305481,19.510777
2020-05-10 08:00:00,25.506582,29.099997,54.60658
2020-05-10 09:00:00,21.796415,23.898327,45.69474
2020-05-10 10:00:00,24.107517,27.351606,51.45912
2020-05-10 11:00:00,29.025072,32.707985,61.733055
2020-05-10 12:00:00,21.905636,23.632225,45.53786
2020-05-10 13:00:00,17.141714,14.961384,32.103096
2020-05-10 14:00:00,13.155946,10.179176,23.335121
2020-05-10 15:00:00,8.476676,4.859437,13.336113
2020-05-10 16:00:00,5.163775,2.862046,8.025821
2020-05-10 17:00:00,5.545877,5.0581946,10.604072
2020-05-10 18:00:00,13.512772,18.108194,31.620966
2020-05-10 19:00:00,17.532213,22.319263,39.85148
2020-05-11 05:00:00,17.013313,20.16051,37.17382
2020-05-11 06:00:00,15.099535,13.819416,28.918951
2020-05-11 07:00:00,18.298517,20.022655,38.321175
2020-05-11 08:00:00,30.297081,33.16445,63.461533
2020-05-11 09:00:00,34.593647,37.32468,71.91833
2020-05-11 10:00:00,33.740303,36.27871,70.01901
2020-05-11 11:00:00,28.46281,32.600266,61.063076
2020-05-11 12:00:00,26.77585,32.77467,59.55052
2020-05-11 13:00:00,24.344866,32.366577,56.71144
2020-05-11 14:00:00,15.839934,24.377522,40.217457
2020-05-11 15:00:00,7.8550043,10.681477,18.53648
2020-05-11 16:00:00,4.3269124,6.0356197,10.362532
2020-05-11 17:00:00,4.1323643,5.079553,9.211918
2020-05-11 18:00:00,4.4258285,4.799507,9.225336
2020-05-11 19:00:00,4.0053515,4.6710553,8.676407
2020-05-12 05:00:00,3.135507,4.870285,8.005793
2020-05-12 06:00:00,3.6520102,6.3232217,9.975232
2020-05-12 07:00:00,11.670392,11.176402,22.846794
2020-05-12 08:00:00,30.613018,33.174374,63.78739
2020-05-12 09:00:00,32.536106,35.102844,67.63895
2020-05-12 10:00:00,34.947617,39.38752,74.33514
2020-05-12 11:00:00,36.439705,41.167145,77.60685
2020-05-12 12:00:00,34.635986,40.52103,75.15701
2020-05-12 13:00:00,28.932499,37.850426,66.78293
2020-05-12 14:00:00,18.562538,31.489922,50.05246
2020-05-12 15:00:00,9.202587,16.592768,25.795355
2020-05-12 16:00:00,5.7341332,8.057675,13.791809
2020-05-12 17:00:00,5.4599752,4.2325687,9.692544
2020-05-12 18:00:00,5.8595347,1.5656466,7.4251814
2020-05-12 19:00:00,4.846099,1.3417497,6.1878486
2020-05-13 05:00:00,4.804338,4.940997,9.745335
2020-05-13 06:00:00,9.171941,10.035071,19.207012
2020-05-13 07:00:00,18.867353,20.051052,38.918404
2020-05-13 08:00:00,31.262793,32.98879,64.25158
2020-05-13 09:00:00,34.048203,36.890106,70.93831
2020-05-13 10:00:00,37.843395,42.002903,79.8463
2020-05-13 11:00:00,38.61193,44.974815,83.58675
2020-05-13 12:00:00,37.85328,44.995243,82.848526
2020-05-13 13:00:00,30.322256,40.332603,70.65486
2020-05-13 14:00:00,18.348904,29.351303,47.700207
2020-05-13 15:00:00,8.533376,11.820816,20.35419
2020-05-13 16:00:00,4.4361105,4.052557,8.4886675
2020-05-13 17:00:00,4.043486,4.1024275,8.145914
2020-05-13 18:00:00,3.9091296,4.0830703,7.9922
2020-05-13 19:00:00,3.2059073,4.0028152,7.2087226
2020-05-14 05:00:00,3.0639262,5.535931,8.599857
2020-05-14 06:00:00,5.7334156,8.979016,14.712432
2020-05-14 07:00:00,15.560066,19.240788,34.800854
2020-05-14 08:00:00,20.616806,24.3778,44.994606
2020-05-14 09:00:00,30.885738,36.385166,67.270905
2020-05-14 10:00:00,33.153446,37.67838,70.831825
2020-05-14 11:00:00,31.0694,35.761726,66.83113
2020-05-14 12:00:00,27.173862,34.62397,61.797832
2020-05-14 13:00:00,22.803196,30.600046,53.403244
2020-05-14 14:00:00,16.386702,21.36833,37.75503
2020-05-14 15:00:00,8.212487,10.177168,18.389656
2020-05-14 16:00:00,7.825988,7.2999635,15.125952
2020-05-14 17:00:00,4.663343,5.389512,10.052855
2020-05-14 18:00:00,5.0389776,5.610853,10.649831
2020-05-14 19:00:00,4.948254,5.8702917,10.818546
2020-05-15 05:00:00,8.473598,7.2331076,15.706705
2020-05-15 06:00:00,9.928802,9.325659,19.25446
2020-05-15 07:00:00,9.827675,9.60655,19.434225
2020-05-15 08:00:00,11.375804,9.776855,21.15266
2020-05-15 09:00:00,10.630561,8.476562,19.107122
2020-05-15 10:00:00,12.402037,8.458841,20.860878
2020-05-15 11:00:00,10.83652,7.1809716,18.017492
2020-05-15 12:00:00,8.014846,6.930478,14.945324
2020-05-15 13:00:00,6.2158556,4.6657715,10.881627
2020-05-15 14:00:00,5.3401027,2.9476733,8.287776
2020-05-15 15:00:00,4.931409,5.660841,10.59225
2020-05-15 16:00:00,6.9248257,6.4508486,13.375674
2020-05-15 17:00:00,6.81177,5.16321,11.974979
2020-05-15 18:00:00,7.8129034,4.343362,12.156265
2020-05-15 19:00:00,8.714843,4.0889316,12.803774
2020-05-16 05:00:00,8.335981,4.9272075,13.263189
2020-05-16 06:00:00,7.559845,4.7843494,12.344194
2020-05-16 07:00:00,7.7326474,2.2781873,10.010835
2020-05-16 08:00:00,8.011938,3.4315488,11.443487
2020-05-16 09:00:00,8.738185,4.5853715,13.323557
2020-05-16 10:00:00,9.427276,5.911497,15.338773
2020-05-16 11:00:00,9.194593,6.6959786,15.890572
2020-05-16 12:00:00,8.452987,7.006961,15.459948
2020-05-16 13:00:00,8.079197,7.267035,15.346231
2020-05-16 14:00:00,8.17376,7.2777395,15.4515
2020-05-16 15:00:00,8.049429,6.473175,14.522604
2020-05-16 16:00:00,8.239483,5.927507,14.16699
2020-05-16 17:00:00,7.6504726,5.0893793,12.739852
2020-05-16 18:00:00,7.1734505,4.9732037,12.146654
2020-05-16 19:00:00,6.4435034,4.4564505,10.899954
2020-05-17 05:00:00,5.9892197,4.643225,10.632444
2020-05-17 06:00:00,7.924359,7.3332505,15.257609
2020-05-17 07:00:00,10.242056,10.9518,21.193855
2020-05-17 08:00:00,14.93955,12.518909,27.45846
2020-05-17 09:00:00,15.553694,11.137552,26.691246
2020-05-17 10:00:00,19.757431,15.993788,35.75122
2020-05-17 11:00:00,33.968296,32.32398,66.292274
2020-05-17 12:00:00,34.003345,32.806362,66.80971
2020-05-17 13:00:00,33.62093,33.302647,66.92358
2020-05-17 14:00:00,30.338373,30.05313,60.391502
2020-05-17 15:00:00,24.16149,24.189976,48.351463
2020-05-17 16:00:00,16.750952,15.134884,31.885836
2020-05-17 17:00:00,11.644529,9.136411,20.780941
2020-05-17 18:00:00,8.219972,6.33281,14.552782
2020-05-17 19:00:00,4.115134,4.872141,8.987274
2020-05-18 05:00:00,7.296476,10.217525,17.514
2020-05-18 06:00:00,5.9112344,10.87784,16.789074
2020-05-18 07:00:00,11.049118,10.534809,21.583927
2020-05-18 08:00:00,12.929301,8.74833,21.677631
2020-05-18 09:00:00,13.587299,8.9696455,22.556946
2020-05-18 10:00:00,15.175315,12.039842,27.215157
2020-05-18 11:00:00,14.745692,12.887257,27.63295
2020-05-18 12:00:00,12.504848,14.077496,26.582344
2020-05-18 13:00:00,9.447668,16.974884,26.422552
2020-05-18 14:00:00,7.1318874,13.701481,20.833368
2020-05-18 15:00:00,7.2501864,10.963873,18.21406
2020-05-18 16:00:00,6.9885187,8.65412,15.642639
2020-05-18 17:00:00,7.172373,6.8083215,13.980694
2020-05-18 18:00:00,7.2313557,5.9872675,13.218623
2020-05-19 05:00:00,7.2650104,5.2462707,12.511281
2020-05-19 06:00:00,7.340083,4.7478304,12.0879135
2020-05-19 07:00:00,9.556472,6.383686,15.940158
2020-05-19 08:00:00,23.567888,23.723133,47.291023
2020-05-19 09:00:00,29.293173,28.557402,57.850574
2020-05-19 10:00:00,31.62125,27.300478,58.92173
2020-05-19 11:00:00,25.789116,17.282383,43.0715
2020-05-19 12:00:00,22.986078,13.684318,36.670395
2020-05-19 13:00:00,15.393446,7.1535206,22.546967
2020-05-19 14:00:00,10.67613,4.961706,15.637836
2020-05-19 15:00:00,6.954876,3.6894827,10.644359
2020-05-19 16:00:00,4.782084,3.7096841,8.491768
2020-05-19 17:00:00,5.186989,6.581075,11.7680645
2020-05-19 18:00:00,8.517083,11.602221,20.119305
2020-05-19 19:00:00,10.487723,14.876361,25.364084
2020-05-20 05:00:00,5.7029176,9.7099495,15.412867
2020-05-20 06:00:00,7.9233975,8.915717,16.839115
2020-05-20 07:00:00,10.9089,12.002082,22.910982
2020-05-20 08:00:00,11.193489,12.665218,23.858707
2020-05-20 09:00:00,10.837476,11.545802,22.383278
2020-05-20 10:00:00,11.4829445,11.260496,22.74344
2020-05-20 11:00:00,12.614703,11.495307,24.11001
2020-05-20 12:00:00,12.085841,11.622262,23.708103
2020-05-20 13:00:00,10.758592,9.307081,20.065674
2020-05-20 14:00:00,10.246382,7.1809607,17.427341
2020-05-20 15:00:00,9.1074095,5.664783,14.772192
2020-05-20 16:00:00,8.439214,4.7844157,13.223629
2020-05-20 17:00:00,11.930116,9.485869,21.415985
2020-05-20 18:00:00,7.1988955,4.2052126,11.404108
